month,commodity,state,district,unit,min_price,max_price,modal_price
2026-03,Wheat,Maharashtra,Nashik,Quintal,2122.0,2700.0,2411.0
2026-03,Wheat,Maharashtra,Pune,Quintal,2168.0,2760.0,2464.0
2026-03,Wheat,Maharashtra,Ahmednagar,Quintal,2211.0,2813.0,2512.0
2026-03,Wheat,Maharashtra,Jalgaon,Quintal,2110.0,2686.0,2398.0
2026-03,Fodder,Maharashtra,Nashik,Quintal,325.0,413.0,369.0
2026-03,Fodder,Maharashtra,Pune,Quintal,313.0,399.0,356.0
2026-03,Fodder,Maharashtra,Ahmednagar,Quintal,334.0,426.0,380.0
2026-03,Fodder,Maharashtra,Jalgaon,Quintal,328.0,418.0,373.0
2026-03,Poultry,Maharashtra,Nashik,Kg,88.0,112.0,100.0
2026-03,Poultry,Maharashtra,Pune,Kg,86.0,110.0,98.0
2026-03,Poultry,Maharashtra,Ahmednagar,Kg,84.0,108.0,96.0
2026-03,Poultry,Maharashtra,Jalgaon,Kg,94.0,120.0,107.0
2026-03,MilkCow,Maharashtra,Nashik,Litre,36.0,46.0,41.0
2026-03,MilkCow,Maharashtra,Pune,Litre,36.0,46.0,41.0
2026-03,MilkCow,Maharashtra,Ahmednagar,Litre,35.0,45.0,40.0
2026-03,MilkCow,Maharashtra,Jalgaon,Litre,36.0,46.0,41.0
2026-04,Maize,Maharashtra,Nashik,Quintal,2082.0,2650.0,2366.0
2026-04,Maize,Maharashtra,Pune,Quintal,2060.0,2622.0,2341.0
2026-04,Maize,Maharashtra,Ahmednagar,Quintal,1981.0,2521.0,2251.0
2026-04,Maize,Maharashtra,Jalgaon,Quintal,2074.0,2640.0,2357.0
2026-04,Soybean,Maharashtra,Nashik,Quintal,4245.0,5403.0,4824.0
2026-04,Soybean,Maharashtra,Pune,Quintal,4399.0,5599.0,4999.0
2026-04,Soybean,Maharashtra,Ahmednagar,Quintal,4360.0,5550.0,4955.0
2026-04,Soybean,Maharashtra,Jalgaon,Quintal,4389.0,5585.0,4987.0
2026-04,Onion,Maharashtra,Nashik,Quintal,1564.0,1990.0,1777.0
2026-04,Onion,Maharashtra,Pune,Quintal,1926.0,2452.0,2189.0
2026-04,Onion,Maharashtra,Ahmednagar,Quintal,1932.0,2460.0,2196.0
2026-04,Onion,Maharashtra,Jalgaon,Quintal,1558.0,1982.0,1770.0
2026-04,Tomato,Maharashtra,Nashik,Quintal,1608.0,2046.0,1827.0
2026-04,Tomato,Maharashtra,Pune,Quintal,1492.0,1900.0,1696.0
2026-04,Tomato,Maharashtra,Ahmednagar,Quintal,1136.0,1446.0,1291.0
2026-04,Tomato,Maharashtra,Jalgaon,Quintal,1336.0,1700.0,1518.0
2026-04,Wheat,Maharashtra,Nashik,Quintal,2050.0,2610.0,2330.0
2026-04,Wheat,Maharashtra,Pune,Quintal,2149.0,2735.0,2442.0
2026-04,Wheat,Maharashtra,Ahmednagar,Quintal,2135.0,2717.0,2426.0
2026-04,Wheat,Maharashtra,Jalgaon,Quintal,2094.0,2666.0,2380.0
2026-04,Fodder,Maharashtra,Nashik,Quintal,335.0,427.0,381.0
2026-04,Fodder,Maharashtra,Pune,Quintal,340.0,432.0,386.0
2026-04,Fodder,Maharashtra,Ahmednagar,Quintal,319.0,405.0,362.0
2026-04,Fodder,Maharashtra,Jalgaon,Quintal,342.0,436.0,389.0
2026-04,Poultry,Maharashtra,Nashik,Kg,92.0,118.0,105.0
2026-04,Poultry,Maharashtra,Pune,Kg,88.0,112.0,100.0
2026-04,Poultry,Maharashtra,Ahmednagar,Kg,87.0,111.0,99.0
2026-04,Poultry,Maharashtra,Jalgaon,Kg,89.0,113.0,101.0
2026-04,MilkCow,Maharashtra,Nashik,Litre,37.0,47.0,42.0
2026-04,MilkCow,Maharashtra,Pune,Litre,35.0,45.0,40.0
2026-04,MilkCow,Maharashtra,Ahmednagar,Litre,37.0,47.0,42.0
2026-04,MilkCow,Maharashtra,Jalgaon,Litre,35.0,45.0,40.0
2026-05,Maize,Maharashtra,Nashik,Quintal,2118.0,2696.0,2407.0
2026-05,Maize,Maharashtra,Pune,Quintal,2042.0,2598.0,2320.0
2026-05,Maize,Maharashtra,Ahmednagar,Quintal,1977.0,2517.0,2247.0
2026-05,Maize,Maharashtra,Jalgaon,Quintal,1973.0,2511.0,2242.0
2026-05,Soybean,Maharashtra,Nashik,Quintal,4606.0,5862.0,5234.0
2026-05,Soybean,Maharashtra,Pune,Quintal,4411.0,5613.0,5012.0
2026-05,Soybean,Maharashtra,Ahmednagar,Quintal,4426.0,5634.0,5030.0
2026-05,Soybean,Maharashtra,Jalgaon,Quintal,4250.0,5410.0,4830.0
2026-05,Onion,Maharashtra,Nashik,Quintal,1638.0,2084.0,1861.0
2026-05,Onion,Maharashtra,Pune,Quintal,1662.0,2116.0,1889.0
2026-05,Onion,Maharashtra,Ahmednagar,Quintal,1605.0,2043.0,1824.0
2026-05,Onion,Maharashtra,Jalgaon,Quintal,1423.0,1811.0,1617.0
2026-05,Tomato,Maharashtra,Nashik,Quintal,1300.0,1654.0,1477.0
2026-05,Tomato,Maharashtra,Pune,Quintal,1681.0,2139.0,1910.0
2026-05,Tomato,Maharashtra,Ahmednagar,Quintal,1348.0,1716.0,1532.0
2026-05,Tomato,Maharashtra,Jalgaon,Quintal,1559.0,1985.0,1772.0
2026-05,Wheat,Maharashtra,Nashik,Quintal,2149.0,2735.0,2442.0
2026-05,Wheat,Maharashtra,Pune,Quintal,2146.0,2732.0,2439.0
2026-05,Wheat,Maharashtra,Ahmednagar,Quintal,2110.0,2686.0,2398.0
2026-05,Wheat,Maharashtra,Jalgaon,Quintal,2179.0,2773.0,2476.0
2026-05,Fodder,Maharashtra,Nashik,Quintal,325.0,413.0,369.0
2026-05,Fodder,Maharashtra,Pune,Quintal,324.0,412.0,368.0
2026-05,Fodder,Maharashtra,Ahmednagar,Quintal,320.0,408.0,364.0
2026-05,Fodder,Maharashtra,Jalgaon,Quintal,327.0,417.0,372.0
2026-05,Poultry,Maharashtra,Nashik,Kg,87.0,111.0,99.0
2026-05,Poultry,Maharashtra,Pune,Kg,89.0,113.0,101.0
2026-05,Poultry,Maharashtra,Ahmednagar,Kg,91.0,115.0,103.0
2026-05,Poultry,Maharashtra,Jalgaon,Kg,94.0,120.0,107.0
2026-05,MilkCow,Maharashtra,Nashik,Litre,35.0,45.0,40.0
2026-05,MilkCow,Maharashtra,Pune,Litre,37.0,47.0,42.0
2026-05,MilkCow,Maharashtra,Ahmednagar,Litre,36.0,46.0,41.0
2026-05,MilkCow,Maharashtra,Jalgaon,Litre,34.0,44.0,39.0
2026-06,Maize,Maharashtra,Nashik,Quintal,1980.0,2520.0,2250.0
2026-06,Maize,Maharashtra,Pune,Quintal,1963.0,2499.0,2231.0
2026-06,Maize,Maharashtra,Ahmednagar,Quintal,1972.0,2510.0,2241.0
2026-06,Maize,Maharashtra,Jalgaon,Quintal,2109.0,2685.0,2397.0
2026-06,Soybean,Maharashtra,Nashik,Quintal,4469.0,5687.0,5078.0
2026-06,Soybean,Maharashtra,Pune,Quintal,3979.0,5065.0,4522.0
2026-06,Soybean,Maharashtra,Ahmednagar,Quintal,4128.0,5254.0,4691.0
2026-06,Soybean,Maharashtra,Jalgaon,Quintal,4031.0,5131.0,4581.0
2026-06,Onion,Maharashtra,Nashik,Quintal,1473.0,1875.0,1674.0
2026-06,Onion,Maharashtra,Pune,Quintal,1833.0,2333.0,2083.0
2026-06,Onion,Maharashtra,Ahmednagar,Quintal,1986.0,2528.0,2257.0
2026-06,Onion,Maharashtra,Jalgaon,Quintal,2004.0,2550.0,2277.0
2026-06,Tomato,Maharashtra,Nashik,Quintal,1443.0,1837.0,1640.0
2026-06,Tomato,Maharashtra,Pune,Quintal,1074.0,1368.0,1221.0
2026-06,Tomato,Maharashtra,Ahmednagar,Quintal,1505.0,1915.0,1710.0
2026-06,Tomato,Maharashtra,Jalgaon,Quintal,1424.0,1812.0,1618.0
2026-06,Wheat,Maharashtra,Nashik,Quintal,2159.0,2747.0,2453.0
2026-06,Wheat,Maharashtra,Pune,Quintal,2102.0,2676.0,2389.0
2026-06,Wheat,Maharashtra,Ahmednagar,Quintal,2072.0,2636.0,2354.0
2026-06,Wheat,Maharashtra,Jalgaon,Quintal,2124.0,2704.0,2414.0
2026-06,Fodder,Maharashtra,Nashik,Quintal,316.0,402.0,359.0
2026-06,Fodder,Maharashtra,Pune,Quintal,345.0,439.0,392.0
2026-06,Fodder,Maharashtra,Ahmednagar,Quintal,342.0,436.0,389.0
2026-06,Fodder,Maharashtra,Jalgaon,Quintal,339.0,431.0,385.0
2026-06,Poultry,Maharashtra,Nashik,Kg,84.0,106.0,95.0
2026-06,Poultry,Maharashtra,Pune,Kg,91.0,115.0,103.0
2026-06,Poultry,Maharashtra,Ahmednagar,Kg,92.0,118.0,105.0
2026-06,Poultry,Maharashtra,Jalgaon,Kg,88.0,112.0,100.0
2026-06,MilkCow,Maharashtra,Nashik,Litre,34.0,44.0,39.0
2026-06,MilkCow,Maharashtra,Pune,Litre,37.0,47.0,42.0
2026-06,MilkCow,Maharashtra,Ahmednagar,Litre,36.0,46.0,41.0
2026-06,MilkCow,Maharashtra,Jalgaon,Litre,34.0,44.0,39.0
2026-07,Maize,Maharashtra,Nashik,Quintal,2090.0,2660.0,2375.0
2026-07,Maize,Maharashtra,Pune,Quintal,1973.0,2511.0,2242.0
2026-07,Maize,Maharashtra,Ahmednagar,Quintal,2127.0,2707.0,2417.0
2026-07,Maize,Maharashtra,Jalgaon,Quintal,2038.0,2594.0,2316.0
2026-07,Soybean,Maharashtra,Nashik,Quintal,4564.0,5808.0,5186.0
2026-07,Soybean,Maharashtra,Pune,Quintal,4291.0,5461.0,4876.0
2026-07,Soybean,Maharashtra,Ahmednagar,Quintal,4630.0,5892.0,5261.0
2026-07,Soybean,Maharashtra,Jalgaon,Quintal,4272.0,5438.0,4855.0
2026-07,Onion,Maharashtra,Nashik,Quintal,1457.0,1855.0,1656.0
2026-07,Onion,Maharashtra,Pune,Quintal,1790.0,2278.0,2034.0
2026-07,Onion,Maharashtra,Ahmednagar,Quintal,2024.0,2576.0,2300.0
2026-07,Onion,Maharashtra,Jalgaon,Quintal,1468.0,1868.0,1668.0
2026-07,Tomato,Maharashtra,Nashik,Quintal,1325.0,1687.0,1506.0
2026-07,Tomato,Maharashtra,Pune,Quintal,1030.0,1312.0,1171.0
2026-07,Tomato,Maharashtra,Ahmednagar,Quintal,1373.0,1747.0,1560.0
2026-07,Tomato,Maharashtra,Jalgaon,Quintal,1475.0,1877.0,1676.0
2026-07,Wheat,Maharashtra,Nashik,Quintal,2197.0,2797.0,2497.0
2026-07,Wheat,Maharashtra,Pune,Quintal,2132.0,2714.0,2423.0
2026-07,Wheat,Maharashtra,Ahmednagar,Quintal,2166.0,2756.0,2461.0
2026-07,Wheat,Maharashtra,Jalgaon,Quintal,2191.0,2789.0,2490.0
2026-07,Fodder,Maharashtra,Nashik,Quintal,323.0,411.0,367.0
2026-07,Fodder,Maharashtra,Pune,Quintal,339.0,431.0,385.0
2026-07,Fodder,Maharashtra,Ahmednagar,Quintal,340.0,432.0,386.0
2026-07,Fodder,Maharashtra,Jalgaon,Quintal,327.0,417.0,372.0
2026-07,Poultry,Maharashtra,Nashik,Kg,86.0,110.0,98.0
2026-07,Poultry,Maharashtra,Pune,Kg,93.0,119.0,106.0
2026-07,Poultry,Maharashtra,Ahmednagar,Kg,90.0,114.0,102.0
2026-07,Poultry,Maharashtra,Jalgaon,Kg,84.0,108.0,96.0
2026-07,MilkCow,Maharashtra,Nashik,Litre,35.0,45.0,40.0
2026-07,MilkCow,Maharashtra,Pune,Litre,37.0,47.0,42.0
2026-07,MilkCow,Maharashtra,Ahmednagar,Litre,36.0,46.0,41.0
2026-07,MilkCow,Maharashtra,Jalgaon,Litre,34.0,44.0,39.0
2026-08,Maize,Maharashtra,Nashik,Quintal,1932.0,2458.0,2195.0
2026-08,Maize,Maharashtra,Pune,Quintal,2020.0,2570.0,2295.0
2026-08,Maize,Maharashtra,Ahmednagar,Quintal,1925.0,2451.0,2188.0
2026-08,Maize,Maharashtra,Jalgaon,Quintal,2002.0,2548.0,2275.0
2026-08,Soybean,Maharashtra,Nashik,Quintal,4044.0,5148.0,4596.0
2026-08,Soybean,Maharashtra,Pune,Quintal,4682.0,5960.0,5321.0
2026-08,Soybean,Maharashtra,Ahmednagar,Quintal,4247.0,5405.0,4826.0
2026-08,Soybean,Maharashtra,Jalgaon,Quintal,4457.0,5673.0,5065.0
2026-08,Onion,Maharashtra,Nashik,Quintal,1546.0,1968.0,1757.0
2026-08,Onion,Maharashtra,Pune,Quintal,1507.0,1919.0,1713.0
2026-08,Onion,Maharashtra,Ahmednagar,Quintal,1589.0,2023.0,1806.0
2026-08,Onion,Maharashtra,Jalgaon,Quintal,1421.0,1809.0,1615.0
2026-08,Tomato,Maharashtra,Nashik,Quintal,1448.0,1844.0,1646.0
2026-08,Tomato,Maharashtra,Pune,Quintal,1085.0,1381.0,1233.0
2026-08,Tomato,Maharashtra,Ahmednagar,Quintal,1452.0,1848.0,1650.0
2026-08,Tomato,Maharashtra,Jalgaon,Quintal,1576.0,2006.0,1791.0
2026-08,Wheat,Maharashtra,Nashik,Quintal,2140.0,2724.0,2432.0
2026-08,Wheat,Maharashtra,Pune,Quintal,2120.0,2698.0,2409.0
2026-08,Wheat,Maharashtra,Ahmednagar,Quintal,2195.0,2793.0,2494.0
2026-08,Wheat,Maharashtra,Jalgaon,Quintal,2084.0,2652.0,2368.0
2026-08,Fodder,Maharashtra,Nashik,Quintal,319.0,405.0,362.0
2026-08,Fodder,Maharashtra,Pune,Quintal,332.0,422.0,377.0
2026-08,Fodder,Maharashtra,Ahmednagar,Quintal,336.0,428.0,382.0
2026-08,Fodder,Maharashtra,Jalgaon,Quintal,326.0,416.0,371.0
2026-08,Poultry,Maharashtra,Nashik,Kg,91.0,115.0,103.0
2026-08,Poultry,Maharashtra,Pune,Kg,89.0,113.0,101.0
2026-08,Poultry,Maharashtra,Ahmednagar,Kg,85.0,109.0,97.0
2026-08,Poultry,Maharashtra,Jalgaon,Kg,93.0,119.0,106.0
2026-08,MilkCow,Maharashtra,Nashik,Litre,37.0,47.0,42.0
2026-08,MilkCow,Maharashtra,Pune,Litre,36.0,46.0,41.0
2026-08,MilkCow,Maharashtra,Ahmednagar,Litre,37.0,47.0,42.0
2026-08,MilkCow,Maharashtra,Jalgaon,Litre,36.0,46.0,41.0
